period,si,ni,rpi,spi,AQI
2009-12,11.40893315018315,36.97464285714286,105.25860805860805,206.8981684981685,225.58880494505493
2010-01,13.312671733904196,40.66746512031915,106.03273491460614,134.98348314052086,188.27164668351992
2010-02,13.128197924521949,40.72127031970375,102.12446089218382,123.99590431749623,175.79442617128862
2010-03,12.921570957336607,39.85721130952232,103.46540136412321,130.78577286611696,182.28409450902976
2010-04,12.433324486929127,38.092775250199885,98.39518915517571,125.7972745787451,177.5436380457794
2010-05,12.519112613791286,38.11911046711879,99.13452737171656,136.76184344240167,186.7826688591725
2010-06,12.067392058102348,37.35747861527897,91.1390978530931,104.1802185732621,155.86171411278346
2010-07,11.400338279304917,33.028431408744254,84.57067087798825,74.06818050723828,129.08778508793034
2010-08,11.555203017985283,34.081661657030736,84.07415728782264,78.23870272108046,131.11177369338745
2010-09,11.832777261887516,35.094852161396155,88.38974635738991,86.74723215489556,137.40741516972463
2010-10,12.04640002335308,36.556103571427734,96.256813646121,101.37578987642745,153.8060560678479
2010-11,12.312548080721138,39.2005037004556,99.60901350395204,114.38201091908702,164.78806754921106
2010-12,12.578201714576453,39.32537280027452,105.35484513991852,134.68878857207397,185.45065869631992
2011-01,13.366414182771045,42.904212727917894,108.89105570114641,14.480365214543072,117.90074835318266
2011-02,13.623627115590864,42.81093356139719,104.29709188572801,16.012930320489737,113.97007532108991
2011-03,13.71210211855693,41.561379409309126,104.31945261948184,14.145242120642873,113.31723648506315
2011-04,13.403946180002126,39.78080437785437,101.41500672971469,14.108330145574328,110.19436864662043
2011-05,13.798604780712548,38.12519117796009,102.22747239947027,17.300046338498937,113.41564975184544
2011-06,12.281428491744757,35.87773315484159,92.15246067602966,9.600383199464524,99.09143881079095
2011-07,12.176766901912654,34.98920681190549,89.54440462310217,11.616663853942926,96.61572506904675
2011-08,11.907791322314049,34.09467079889669,85.5664621671281,10.044267768595041,92.54903516988291
2011-09,12.67779589563978,35.949956251988546,90.56740879200339,11.106339749708345,97.77430772083997
2011-10,13.823357499466221,42.674403813469304,101.45880249274484,15.006867697046951,110.66054723461865
2011-11,13.966823179717752,42.522036773989896,105.92299803591436,13.337681765572391,114.13556905864162
2011-12,13.970932721712538,43.75622005606269,108.55085966701452,14.27312869520897,116.92068637445591
2012-01,13.748165123456788,35.79164351851852,98.76965725308642,0.0,99.82545046296296
2012-02,13.034797762478485,34.028373493975906,101.29925329890992,0.0,101.88390676993689
2012-03,13.05989159891599,34.561468105065664,104.86229674796748,0.0,105.40095111528038
2012-04,13.08086885731202,34.01988010657193,97.70096758436945,0.0,98.59253359976316
2012-05,12.862101218865925,33.01855060943296,99.83371369899312,0.0,100.57586923688395
2012-06,12.833028184642698,32.51486767643143,94.67756754882379,0.0,95.86655168109186
2012-07,12.169914882414883,30.704190066690067,88.76009681759682,0.0,89.81062624312624
2012-08,12.164361364789446,31.488132610350075,85.40287877346525,0.0,87.12049197742263
2012-09,12.388933262335819,32.330058572949945,89.62302079635546,0.0,90.9310938054668
2012-10,13.194296006353529,33.55065095302927,97.5548586056274,0.0,98.8465961822101
2012-11,14.471458619505494,36.99643715659341,104.86463927999084,0.0,106.3536474072802
2012-12,13.924930720506731,35.72339243298269,106.20805268069222,0.0,107.13061008370093
2013-01,11.679709086692164,33.541482382938106,104.71113591409086,3.8162489568845617,106.73296600217385
2013-02,11.43812699332536,31.563581835316036,101.39072726393762,3.4851331303759543,102.91615854836668
2013-03,11.347411800484489,30.794954379566303,99.1963270478534,3.352073398215734,100.95927311435786
2013-04,11.879454291044777,29.659249511373936,99.5244548833089,3.521636460554371,101.46820877012593
2013-05,11.644189443638748,28.826822663588437,99.64820200301527,4.110394395853579,101.43752335060395
2013-06,9.98787606157431,26.03111979830987,89.37524458600318,3.059215286624204,91.37314373674734
2013-07,10.524576163157949,25.38175339160407,86.17447919510971,2.8174560684694527,87.55959141399345
2013-08,10.251263170496888,25.537254549813873,85.12281710786921,3.3132297109021245,87.05338245966301
2013-09,10.816188207165723,26.551740133347923,89.03872261136472,3.2146228448275864,90.90376391883485
2013-10,11.39373931335482,28.69373087652538,92.25749070074784,3.0852265568754498,93.60479541637059
2013-11,11.058995389300835,30.860335207423972,100.33600178890153,2.7015899991481387,101.6224108740046
2013-12,11.028706040720174,30.686120751304895,100.915664717606,2.6781579168769984,101.89578681503261
2014-01,12.441037513469826,35.71656227551073,102.21319392061243,0.0,102.84965786637392
2014-02,11.351166565222409,34.35535478799071,97.85633360383318,0.0,98.58142997226491
2014-03,11.622944526989329,34.109776911014116,99.65277323756233,0.0,100.35775714048457
2014-04,11.774157887449173,33.41092436003835,97.23851892922998,0.0,97.9909563194885
2014-05,11.623361955086965,33.128577719068694,96.21930588582123,0.0,97.28300469691764
2014-06,10.90358784139312,31.152777048319326,94.20788121496214,0.0,94.94208114493412
